booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1867095195,43243.9326388889,Male,May,Wed,0.932638888888889,31,57,Office to/from Home,70,Mini,92.28,439.12,38.57,570,1
1429553605,43117.9395833333,Female,January,Wed,0.939583333333333,9,27,Office to/from Home,0,Mini,33.99,135.94,12.92,183,5
1890013373,43249.9027777778,Female,May,Tue,0.902777777777778,16,49,Late Night Ride,0,Mini,63.18,252.72,24.01,340,5
1852981982,43240.1701388889,Female,May,Sun,0.170138888888889,1,2,Office to/from Home,0,Micro,11.2,44.79,4.26,60,4
1448474426,43123.9604166667,Male,January,Tue,0.960416666666667,16,42,Office to/from Home,0,Micro,41.92,167.68,15.93,226,4
1805481048,43228.9784722222,Male,May,Tue,0.978472222222222,2,3,Late Night Ride,0,Mini,25.09,100.37,9.54,135,5
1929581660,43259.8965277778,Female,June,Fri,0.896527777777778,6,45,Late Night Ride,0,Mini,39.96,159.85,15.18,215,4
1945361787,43264.15,Female,June,Wed,0.15,2,3,Office to/from Home,0,Micro,12.64,50.56,4.81,68,1
1599798653,43171.8986111111,Male,March,Mon,0.898611111111111,8,47,Office to/from Home,0,Mini,36.78,147.11,13.98,197.87,1
1845017298,43237.9354166667,Male,May,Thu,0.935416666666667,30,50,Office to/from Home,70,Micro,75.88,373.52,32.34,482,3
1713878723,43206.925,Female,April,Mon,0.925,14,44,Office to/from Home,0,Micro,39.64,158.56,15.07,213.27,2
1474597216,43132.9645833333,Female,February,Thu,0.964583333333333,7,30,Late Night Ride,0,Mini,31.33,125.34,11.91,169,3
1713718853,43206.8840277778,Male,April,Mon,0.884027777777778,12,50,Office to/from Home,0,Mini,67.12,268.46,25.5,361.08,2
1590362995,43168.9381944445,Female,March,Fri,0.938194444444444,4,5,Office to/from Home,0,Prime,22.95,91.8,8.72,123.47,5
1415445871,43112.9201388889,Male,January,Fri,0.920138888888889,7,31,Office to/from Home,0,Prime,36.49,145.96,13.87,196,1
1647112562,43186.9715277778,Female,March,Tue,0.971527777777778,3,5,Office to/from Home,0,Micro,17.1,68.4,6.5,92,3
1906319740,43254.1805555556,Female,June,Sun,0.180555555555556,6,5,Office to/from Home,0,Mini,23.07,92.26,8.76,124,5
1403810837,43109.0659722222,Male,January,Tue,0.0659722222222222,3,4,Office to/from Home,0,Micro,13.49,53.96,5.13,73,5
1545380258,43154.9048611111,Female,February,Fri,0.904861111111111,2,4,Office to/from Home,0,Mini,17.52,70.08,6.65,94.25,2
1920483811,43257.6513888889,Female,June,Wed,0.651388888888889,29,71,Customer/Partner Visit,70,Micro,89.47,427.9,37.5,555,4
1580812260,43165.9083333333,Female,March,Tue,0.908333333333333,7,48,Office to/from Home,0,Micro,33.99,135.96,12.92,182.87,5
1948361395,43264.8805555556,Female,June,Wed,0.880555555555556,9,52,Office to/from Home,0,Micro,39.78,159.1,15.12,214,5
1897366042,43251.8875,Female,May,Thu,0.8875,21,51,Office to/from Home,0,Micro,69.19,276.74,26.29,372,3
1672744566,43194.90625,Male,April,Wed,0.90625,31,75,Office to/from Home,35,Mini,95.88,418.52,38.19,552.59,5
1952025209,43265.9006944444,Female,June,Thu,0.900694444444445,11,58,Office to/from Home,0,Micro,62.27,249.07,23.66,335,3
2005757752,43279.1347222222,Female,June,Thu,0.134722222222222,2,2,Office to/from Hotel,0,Micro,11.78,47.12,4.48,63,3
1837391131,43235.8875,Female,May,Tue,0.8875,8,41,Office to/from Home,0,Micro,42.94,171.74,16.32,231,4
1423801646,43115.9993055556,Female,January,Mon,0.999305555555556,22,39,Office to/from Home,0,Mini,59.77,239.09,22.72,322,2
1867052441,43243.9173611111,Female,May,Wed,0.917361111111111,2,7,Office to/from Home,0,Mini,19.52,78.06,7.41,105,4
1587242178,43167.9736111111,Male,March,Thu,0.973611111111111,12,38,Office to/from Home,0,Micro,35.2,140.8,13.38,189.38,3
1542030360,43153.8916666667,Female,February,Thu,0.891666666666667,4,9,Office to/from Home,0,Micro,17.62,70.48,6.69,94.79,3
1454963368,43125.9493055556,Female,January,Thu,0.949305555555556,13,47,Office to/from Home,0,Mini,66.1,264.38,25.12,356,4
1519329441,43147,Female,February,Fri,0,2,6,Late Night Ride,0,Micro,13.84,55.36,5.26,74,2
1542105560,43153.9138888889,Female,February,Thu,0.913888888888889,20,46,Late Night Ride,0,Prime,70.14,280.56,26.66,377,3
1432518086,43118.9,Female,January,Thu,0.9,2,4,Office to/from Home,0,Micro,13.24,52.96,5.03,71,3
1889988072,43249.9,Male,May,Tue,0.9,31,81,Office to/from Home,35,Mini,97.72,425.88,38.88,562,5
1897929529,43252.3166666667,Female,June,Fri,0.316666666666667,20,39,Office to/from Home,0,Micro,46.12,184.49,17.52,248,5
1925468670,43258.8930555556,Female,June,Thu,0.893055555555556,4,34,Office to/from Home,0,Mini,27.06,108.26,10.3,146,4
2008670924,43279.8923611111,Male,June,Thu,0.892361111111111,8,9,Late Night Ride,0,Mini,58.18,232.71,22.11,313,4
1667140982,43193.1645833333,Male,April,Tue,0.164583333333333,9,25,Late Night Ride,0,Prime,39.41,157.62,14.97,212,2
1513079771,43144.9138888889,Male,February,Tue,0.913888888888889,3,6,Office to/from Home,0,Mini,19.75,78.99,7.5,106.24,2
1599767593,43171.8868055556,Male,March,Mon,0.886805555555556,30,94,Office to/from Home,35,Micro,90.89,398.57,36.29,525.75,4
1975212337,43271.0645833333,Male,June,Wed,0.0645833333333333,16,39,Office to/from Home,35,Mini,47.58,225.34,19.83,293,2
1493658919,43138.9076388889,Female,February,Wed,0.907638888888889,30,88,Office to/from Home,35,Micro,87.28,384.12,34.92,506,4
1561921750,43159.8923611111,Male,February,Wed,0.892361111111111,17,52,Office to/from Home,0,Micro,47.64,190.57,18.11,256.32,2
1721687523,43209.0319444445,Female,April,Thu,0.0319444444444444,4,5,Late Night Ride,0,Micro,16.91,67.66,6.42,91,1
1978710598,43271.9090277778,Female,June,Wed,0.909027777777778,3,5,Office to/from Home,0,Mini,30.26,121.05,11.5,163,2
1897408696,43251.8965277778,Female,May,Thu,0.896527777777778,13,56,Office to/from Home,0,Mini,69.19,276.77,26.29,372,4
1867101151,43243.9340277778,Male,May,Wed,0.934027777777778,49,101,Office to/from Home,35,Micro,145.5,617,57.04,820,4
1493979194,43139.2097222222,Female,February,Thu,0.209722222222222,5,5,Office to/from Home,0,Micro,16.28,65.13,6.19,88,4
1893123628,43250.8340277778,Female,May,Wed,0.834027777777778,17,56,Airport/Station Ride,0,Prime,64.52,258.08,24.51,347,4
1533339067,43151.2048611111,Male,February,Tue,0.204861111111111,2,3,Office to/from Home,0,Prime,19.8,79.2,7.52,106.52,3
1922262241,43257.9722222222,Male,June,Wed,0.972222222222222,5,37,Office to/from Home,0,Micro,28.07,112.26,10.66,151,5
1841142381,43236.8868055556,Female,May,Wed,0.886805555555556,6,42,Office to/from Home,0,Micro,70.82,283.27,26.91,381,5
1974813860,43270.8791666667,Male,June,Tue,0.879166666666667,31,76,Office to/from Home,0,Mini,120.8,483.2,45.9,650,4
1536218528,43151.9819444444,Male,February,Tue,0.981944444444444,6,29,Office to/from Home,0,Mini,30.8,123.2,11.7,165.7,2
1496783831,43139.98125,Female,February,Thu,0.98125,3,4,Office to/from Home,0,Mini,20.16,80.62,7.66,108,3
1647150050,43187.0013888889,Male,March,Wed,0.00138888888888889,4,4,Late Night Ride,0,Micro,15.99,63.94,6.08,86.01,2
1696331158,43201.9361111111,Male,April,Wed,0.936111111111111,4,28,Office to/from Home,0,Mini,26.52,106.08,10.07,142.67,3
1650243211,43187.9041666667,Male,March,Wed,0.904166666666667,31,67,Office to/from Home,60,Micro,119.24,536.95,48.31,704.5,3
1577842000,43164.8944444444,Female,March,Mon,0.894444444444445,8,48,Office to/from Home,0,Prime,44.69,178.76,16.98,240.43,2
1510416122,43143.925,Female,February,Mon,0.925,9,47,Office to/from Home,0,Micro,35.26,141.04,13.4,189.7,1
1452360112,43125.4409722222,Male,January,Thu,0.440972222222222,6,31,Customer/Partner Visit,0,Mini,29.74,118.98,11.3,160,3
OSN_936755309,43196.9777777778,Male,April,Fri,0.977777777777778,2,9.25,Office to/from Home,0,Mini,7.25,29,2.75,39,5
1983061169,43273.1013888889,Male,June,Fri,0.101388888888889,6,5,Late Night Ride,0,Micro,17.42,69.7,6.63,94,2
1605852852,43174.0569444444,Male,March,Thu,0.0569444444444444,10,29,Office to/from Home,0,Prime,37.18,148.73,14.13,200.04,2
1426798300,43117.05625,Female,January,Wed,0.05625,9,30,Office to/from Home,0,Micro,28.65,114.61,10.89,154,4
1890233771,43250.0048611111,Female,May,Wed,0.00486111111111111,2,2,Late Night Ride,0,Micro,14.04,56.14,5.34,76,4
1914956766,43255.9583333333,Male,June,Mon,0.958333333333333,32,72,Office to/from Home,0,Micro,179.59,718.36,68.24,966,4
1986757591,43273.8854166667,Female,June,Fri,0.885416666666667,6,45,Late Night Ride,0,Prime,48.51,194.06,18.43,261,5
1978715083,43271.9069444445,Female,June,Wed,0.906944444444444,0,2,Office to/from Home,0,Mini,20.4,81.6,7.76,110,4
1745568763,43214.6611111111,Female,April,Tue,0.661111111111111,27,71,Market/Site Visit,70,Prime,83.97,405.89,35.4,525,5
1983056756,43273.09375,Male,June,Fri,0.09375,2,3,Office to/from Home,0,Micro,12.64,50.56,4.81,68,3
1809456530,43230.0305555556,Male,May,Thu,0.0305555555555556,1,2,Office to/from Home,0,Mini,15.84,63.36,6.02,85,4
1725632018,43209.9055555556,Male,April,Thu,0.905555555555556,5,9,Late Night Ride,0,Prime,31.97,127.88,12.14,172,4
1605567112,43173.8840277778,Male,March,Wed,0.884027777777778,7,44,Late Night Ride,0,Mini,36.99,147.95,14.06,199,5
1435968468,43119.9743055556,Male,January,Fri,0.974305555555556,3,4,Office to/from Home,0,Micro,14.44,57.76,5.49,78,1
1777436409,43222.2993055556,Female,May,Wed,0.299305555555556,12,33,Office Event,0,Micro,46.08,184.34,17.51,248,2
OSN_1015431045,43249.1229166667,Male,May,Tue,0.122916666666667,2,13.8,Office to/from Home,0,Mini,12.01,48.03,4.56,65,5
2012471585,43280.925,Female,June,Fri,0.925,13,41,Office to/from Home,0,Mini,97.54,390.17,37.06,525,4
1393040826,43105.4027777778,Female,January,Fri,0.402777777777778,7,42,Customer/Partner Visit,0,Prime,38.09,152.37,14.48,205,3
1820133494,43232.0930555556,Female,May,Sat,0.0930555555555556,3,3,Late Night Ride,0,Mini,19.08,76.32,7.25,103,4
1945185020,43263.9486111111,Female,June,Tue,0.948611111111111,19,52,Office to/from Home,0,Micro,71.38,285.5,27.13,384,3
1644339843,43186.2270833333,Female,March,Tue,0.227083333333333,5,5,Office to/from Home,0,Micro,17.1,68.4,6.5,92,4
1466612373,43129.9319444444,Female,January,Mon,0.931944444444445,7,38,Office to/from Home,0,Mini,33.13,132.52,12.59,178,3
1500552805,43141.0645833333,Female,February,Sat,0.0645833333333333,31,59,Office to/from Home,60,Micro,79.75,379.02,33.3,492,4
1647190019,43187.0527777778,Female,March,Wed,0.0527777777777778,2,3,Office to/from Home,0,Micro,13.2,52.79,5.02,71.01,4
1533235641,43151.0319444445,Female,February,Tue,0.0319444444444444,3,3,Office to/from Home,0,Mini,18.6,74.4,7.07,100.07,3
1717448028,43207.9659722222,Male,April,Tue,0.965972222222222,6,33,Office to/from Home,0,Mini,29.88,119.52,11.36,160.76,5
1998980488,43276.8916666667,Male,June,Mon,0.891666666666667,13,40,Office to/from Home,0,Prime,56.89,227.57,21.62,306,2
1875495162,43246.0722222222,Male,May,Sat,0.0722222222222222,5,54,Late Night Ride,0,Micro,35.95,143.79,13.66,193,4
1860404008,43241.8965277778,Female,May,Mon,0.896527777777778,16,52,Late Night Ride,0,Mini,66.54,266.14,25.29,358,5
1870468601,43244.9208333333,Male,May,Thu,0.920833333333333,7,35,Late Night Ride,0,Micro,28.78,115.12,10.94,155,4
1599769122,43171.8881944444,Female,March,Mon,0.888194444444444,2,5,Office to/from Home,0,Prime,20.14,80.54,7.66,108,5
1978596267,43271.8756944445,Female,June,Wed,0.875694444444444,27,74,Office to/from Home,70,Prime,130.25,591.02,53,774,5
1426778796,43117.0298611111,Male,January,Wed,0.0298611111111111,10,28,Office to/from Home,0,Micro,30.28,121.12,11.51,163,5
1844836506,43237.8805555556,Male,May,Thu,0.880555555555556,14,38,Late Night Ride,0,Mini,47.74,190.96,18.14,257,5
1533215763,43151.0111111111,Female,February,Tue,0.0111111111111111,3,4,Office to/from Home,0,Mini,20.6,82.4,7.83,110.83,3
1837846681,43236.0027777778,Male,May,Wed,0.00277777777777778,14,34,Office to/from Home,0,Mini,42.72,170.88,16.23,230,4
1516221777,43145.9388888889,Female,February,Wed,0.938888888888889,7,38,Office to/from Home,0,Micro,30.16,120.64,11.46,162.26,5
1914699432,43255.8909722222,Male,June,Mon,0.890972222222222,30,93,Office to/from Home,35,Mini,209,871,81.18,1161,5
1870459466,43244.9097222222,Female,May,Thu,0.909722222222222,2,5,Office to/from Home,0,Mini,18.96,75.84,7.2,102,2
1445586228,43122.9305555556,Male,January,Mon,0.930555555555556,4,6,Office to/from Home,0,Mini,24.69,98.74,9.38,133,3
1516060420,43145.8965277778,Female,February,Wed,0.896527777777778,4,7,Late Night Ride,0,Micro,16.83,67.32,6.4,90.55,4
1583973961,43167.0125,Male,March,Thu,0.0125,7,7,Office to/from Home,0,Mini,27.93,111.72,10.62,150.27,4
1978821655,43271.9368055556,Male,June,Wed,0.936805555555556,11,48,Late Night Ride,0,Mini,50.93,203.72,19.36,274,4
1666824798,43192.8847222222,Female,April,Mon,0.884722222222222,13,52,Late Night Ride,0,Mini,44.88,179.52,17.06,241.46,4
1587340662,43168.0555555556,Male,March,Fri,0.0555555555555556,13,33,Late Night Ride,0,Micro,37,148,14.06,199.06,4
1669957269,43194.0756944444,Male,April,Wed,0.0756944444444444,3,3,Office to/from Home,0,Prime,20.69,82.76,7.86,111.31,4
1890199850,43249.9840277778,Male,May,Tue,0.984027777777778,6,28,Office to/from Home,0,Mini,28.88,115.52,10.98,155,3
1805446628,43228.9645833333,Female,May,Tue,0.964583333333333,11,47,Office to/from Home,0,Mini,41.32,165.28,15.7,222,4
1801921773,43227.9791666667,Female,May,Mon,0.979166666666667,11,32,Late Night Ride,0,Prime,50.56,202.23,19.21,272,5
1590210758,43168.8972222222,Male,March,Fri,0.897222222222222,2,4,Office to/from Home,0,Prime,19.52,78.06,7.41,104.99,5
1925479524,43258.9034722222,Female,June,Thu,0.903472222222222,11,51,Office to/from Home,0,Prime,46.65,186.62,17.73,251,4
1863811586,43242.9965277778,Male,May,Tue,0.996527777777778,1,2,Office to/from Home,0,Mini,15.68,62.72,5.96,84,4
1689688121,43199.88125,Female,April,Mon,0.88125,6,23,Late Night Ride,0,Micro,55.15,220.62,20.96,296.73,2
1480239140,43134.8243055556,Female,February,Sat,0.824305555555556,16,59,Airport/Station Ride,0,Mini,75.6,302.39,28.73,407,3
1534119344,43151.4604166667,Female,February,Tue,0.460416666666667,10,50,Office Event,0,Mini,41.24,164.97,15.67,221.88,4
1429616617,43117.9819444444,Male,January,Wed,0.981944444444444,10,45,Office to/from Home,0,Micro,35.62,142.48,13.53,192,3
1477779841,43134.0763888889,Female,February,Sat,0.0763888888888889,11,37,Office to/from Home,0,Micro,47.35,189.39,17.99,255,3
1466657505,43129.9631944444,Female,January,Mon,0.963194444444445,4,19,Office to/from Home,0,Micro,20.02,80.08,7.6,108,3
1613094519,43175.9208333333,Male,March,Fri,0.920833333333333,8,44,Office to/from Home,0,Micro,37.38,149.52,14.21,201.11,5
1522445979,43147.94375,Male,February,Fri,0.94375,30,82,Office to/from Home,35,Micro,85.6,377.4,34.28,497.28,1
OSN_806195011,43103.0020833333,Male,January,Wed,0.00208333333333333,8,34.1,Office to/from Home,0,Play,13.94,55.76,5.3,75,5
1516142473,43145.9076388889,Female,February,Wed,0.907638888888889,12,48,Office to/from Home,0,Prime,58.42,233.66,22.2,314.28,2
1844955298,43237.9069444445,Male,May,Thu,0.906944444444444,4,8,Office to/from Home,0,Mini,46.09,184.38,17.52,248,2
1496756916,43139.9701388889,Female,February,Thu,0.970138888888889,10,44,Office to/from Home,0,Micro,34.84,139.36,13.24,187,3
1689694993,43199.8833333333,Female,April,Mon,0.883333333333333,31,67,Office to/from Home,70,Mini,127.92,581.67,52.11,761.7,4
1475232010,43133.4243055556,Male,February,Fri,0.424305555555556,8,27,Office to/from Home,0,Micro,51.99,207.96,19.76,280,1
1870425541,43244.9,Male,May,Thu,0.9,9,34,Late Night Ride,0,Micro,47.22,188.88,17.94,254,5
2005461233,43278.9097222222,Female,June,Wed,0.909722222222222,9,35,Office to/from Home,0,Mini,63.72,254.88,24.21,343,3
OSN_877502323,43152.9555555556,Female,February,Wed,0.955555555555556,30,63.05,Office to/from Home,0,Mini,67.44,304.76,27.38,400,4
1948607773,43264.9541666667,Male,June,Wed,0.954166666666667,5,6,Office to/from Home,0,Mini,32.95,131.8,12.52,177,2
1999142738,43276.9298611111,Male,June,Mon,0.929861111111111,3,14,Office to/from Home,0,Mini,60.49,241.97,22.98,325,2
1667058988,43193.0027777778,Female,April,Tue,0.00277777777777778,22,43,Late Night Ride,0,Prime,74.19,296.76,28.19,399.14,4
1841527233,43237.0625,Male,May,Thu,0.0625,10,28,Office to/from Home,0,Mini,35.5,142.01,13.49,191,3
1474545453,43132.9368055556,Male,February,Thu,0.936805555555556,8,35,Office to/from Home,0,Mini,34.48,137.9,13.11,185,3
1432707792,43118.9743055556,Female,January,Thu,0.974305555555556,11,34,Office to/from Home,0,Micro,33.04,132.16,12.56,178,4
1602697426,43172.9055555556,Male,March,Tue,0.905555555555556,12,49,Office to/from Home,0,Micro,46.65,186.62,17.73,251,4
1500187538,43140.9166666667,Female,February,Fri,0.916666666666667,29,64,Office to/from Home,35,Micro,104.97,454.86,41.64,601,3
1562071434,43159.925,Male,February,Wed,0.925,17,59,Airport/Station Ride,35,Micro,48.2,227.8,20.07,296.07,3
1870420389,43244.8986111111,Male,May,Thu,0.898611111111111,11,45,Office to/from Home,0,Mini,60.41,241.63,22.95,325,4
1558756092,43158.88125,Male,February,Tue,0.88125,7,40,Late Night Ride,0,Micro,31.16,124.64,11.84,167.64,4
1472073212,43132.2159722222,Male,February,Thu,0.215972222222222,5,4,Office to/from Home,0,Micro,16.6,66.4,6.31,89,3
OSN_1023076115,43255.9090277778,Male,June,Mon,0.909027777777778,3,15.4,Office to/from Home,0,Mini,38.14,152.56,14.5,205,4
1870562988,43244.9506944444,Female,May,Thu,0.950694444444444,6,29,NA,0,Mini,42.25,169.01,16.05,227,4
1675689642,43195.8784722222,Female,April,Thu,0.878472222222222,0,4,Office to/from Home,0,Mini,15.28,61.13,5.82,82.23,3
1922156692,43257.9229166667,Male,June,Wed,0.922916666666667,18,53,Office to/from Home,0,Prime,80.22,320.9,30.48,432,5
1730913684,43210.9486111111,Male,April,Fri,0.948611111111111,7,32,Late Night Ride,0,Mini,36.35,145.41,13.81,196,4
1423582150,43115.9097222222,Female,January,Mon,0.909722222222222,8,55,Office to/from Home,0,Prime,46.01,184.04,17.48,248,1
1892498063,43250.7534722222,Female,May,Wed,0.753472222222222,12,63,Office Event,0,Mini,83.3,333.22,31.66,448,5
1860336368,43241.8798611111,Male,May,Mon,0.879861111111111,2,15,Office to/from Home,0,Micro,17.95,71.78,6.82,97,4
1650181268,43187.9013888889,Male,March,Wed,0.901388888888889,2,6,Office to/from Home,0,Prime,23.37,93.49,8.88,126,4
1409131094,43110.9881944444,Male,January,Wed,0.988194444444445,4,4,Office to/from Home,0,Mini,21.62,86.5,8.22,116,3
1922303393,43258.0027777778,Male,June,Thu,0.00277777777777778,5,5,Late Night Ride,0,Prime,26.21,104.83,9.96,141,5
1466666383,43129.9638888889,Female,January,Mon,0.963888888888889,3,14,Office to/from Home,0,Mini,21.71,86.82,8.24,117,5
1870554649,43244.9479166667,Male,May,Thu,0.947916666666667,5,27,Office to/from Home,0,Prime Play,45.07,128.76,14.55,188,5
1975140094,43270.9868055556,Male,June,Tue,0.986805555555556,5,5,Office to/from Home,0,Prime,29.6,118.38,11.25,159,4
1930097873,43260.0291666667,Male,June,Sat,0.0291666666666667,4,4,Office to/from Home,0,Micro,20.82,83.28,7.91,112,3
1870668917,43245.0111111111,Female,May,Fri,0.0111111111111111,10,25,Office to/from Home,0,Micro,29.14,116.56,11.08,157,4
1516207688,43145.9326388889,Female,February,Wed,0.932638888888889,8,40,Office to/from Home,0,Micro,31.72,126.88,12.05,170.65,3
1866950327,43243.8993055556,Female,May,Wed,0.899305555555556,21,73,Late Night Ride,0,Micro,63.03,252.12,23.94,339,4
1445813985,43123.1298611111,Male,January,Tue,0.129861111111111,14,32,Office to/from Home,35,Micro,36.64,181.57,15.68,234,5
1746961541,43214.8736111111,Male,April,Tue,0.873611111111111,12,34,Airport/Station Ride,0,Prime,39.2,156.8,14.9,211,4
1671497928,43194.6381944444,Female,April,Wed,0.638194444444444,2,17,NA,0,Micro,17.38,69.52,6.6,93.5,2
1562013576,43159.9145833333,Male,February,Wed,0.914583333333333,3,6,Office to/from Home,0,Micro,15.29,61.18,5.81,82.28,2
1436025422,43120.0034722222,Male,January,Sat,0.00347222222222222,14,57,Office to/from Home,0,Mini,48.59,194.37,18.47,261,4
1863584221,43242.8895833333,Female,May,Tue,0.889583333333333,17,49,Office to/from Home,0,Micro,48.8,195.22,18.54,263,5
1716052902,43207.6916666667,Female,April,Tue,0.691666666666667,11,52,Customer/Partner Visit,0,Micro,38.85,155.39,14.76,209,5
2005668821,43278.9840277778,Female,June,Wed,0.984027777777778,2,3,Office to/from Home,0,Mini,23.96,95.82,9.1,129,5
1533140915,43150.9729166667,Female,February,Mon,0.972916666666667,8,35,NA,0,Micro,30,120,11.4,161.4,4
1500447841,43140.9826388889,Male,February,Fri,0.982638888888889,2,3,Office to/from Home,0,Prime,17.59,70.35,6.69,95,2
1466797699,43130.0951388889,Male,January,Tue,0.0951388888888889,5,5,Office to/from Home,0,Micro,17.24,68.95,6.55,93,5
1429477416,43117.9159722222,Female,January,Wed,0.915972222222222,10,38,Office to/from Home,0,Prime,46.38,185.52,17.63,250,5
1393728224,43105.5979166667,Female,January,Fri,0.597916666666667,31,90,Office Event,0,Prime Play,115.38,461.52,43.84,621,4
1408990139,43110.9208333333,Female,January,Wed,0.920833333333333,7,37,Office to/from Home,0,Micro,29.86,119.44,11.34,161,5
OSN_935121493,43195.9145833333,Male,April,Thu,0.914583333333333,3,19.2,Office to/from Home,0,Mini,7.25,29,2.75,39,5
1870479672,43244.9152777778,Female,May,Thu,0.915277777777778,50,104,Office to/from Home,35,Mini,164.13,691.5,64.12,920,3
1583972728,43167.0111111111,Female,March,Thu,0.0111111111111111,4,4,Office to/from Home,0,Mini,21.92,87.7,8.34,117.96,3
1819581498,43231.91875,Male,May,Fri,0.91875,5,41,Office to/from Home,0,Mini,29.4,117.6,11.18,158,5
1877210604,43246.6472222222,Male,May,Sat,0.647222222222222,2,5,Customer/Partner Visit,0,Mini,18.2,72.8,6.92,98,2
OSN_913900121,43179.9652777778,Female,March,Tue,0.965277777777778,2,11.32,Office to/from Home,0,Mini,7.25,29,2.75,39,3
1513257527,43145.0055555556,Female,February,Wed,0.00555555555555556,7,28,Office to/from Home,0,Mini,31.09,124.36,11.82,167.27,1
1469364459,43130.9854166667,Male,January,Tue,0.985416666666667,1,2,Office to/from Home,0,Mini,14.87,59.47,5.65,80,3
OSN_963347481,43213.9458333333,Male,April,Mon,0.945833333333333,2,26.37,Office to/from Home,0,Play,8.66,34.63,3.29,47,5
1653868978,43189.0513888889,Male,March,Fri,0.0513888888888889,27,45,Office to/from Home,0,Micro,65.7,262.8,24.97,353.47,4
1471817382,43131.9305555556,Male,January,Wed,0.930555555555556,10,55,Office to/from Home,0,Micro,38.74,154.96,14.72,208,4
1886566797,43248.8826388889,Female,May,Mon,0.882638888888889,4,7,Office to/from Home,0,Mini,30.07,120.29,11.42,162,3
1813843234,43230.9069444445,Male,May,Thu,0.906944444444444,8,40,Office to/from Home,0,Mini,51.46,205.83,19.55,277,4
1974957713,43270.9194444444,Female,June,Tue,0.919444444444444,21,59,Office to/from Home,0,Mini,83.46,333.83,31.71,449,4
1426576101,43116.9097222222,Female,January,Tue,0.909722222222222,16,45,Late Night Ride,0,Mini,48.76,195.02,18.53,262,4
1565408781,43161.025,Female,March,Fri,0.025,2,3,Late Night Ride,0,Mini,17.64,70.56,6.71,94.91,3
2008623627,43279.8888888889,Female,June,Thu,0.888888888888889,19,58,Late Night Ride,0,Micro,50,200,19,269,4
1870436124,43244.9069444445,Male,May,Thu,0.906944444444444,24,57,Office to/from Home,0,Mini,92.61,370.44,35.19,498,5
1956308917,43266.9222222222,Male,June,Fri,0.922222222222222,32,67,Office to/from Home,70,Mini,120.08,550.33,49.13,720,5
1494362244,43139.3958333333,Male,February,Thu,0.395833333333333,22,106,Office to/from Home,0,Mini,93.07,372.26,35.36,501,3
1593478926,43169.9333333333,Female,March,Sat,0.933333333333333,3,8,Office to/from Home,0,Micro,17.66,70.63,6.71,95,4
1986960213,43273.9159722222,Male,June,Fri,0.915972222222222,31,83,Office to/from Home,35,Mini,97.8,426.2,38.91,563,5
1493796448,43138.9729166667,Male,February,Wed,0.972916666666667,20,37,Office to/from Home,60,Micro,45.94,243.76,20.46,310,5
1773336171,43220.9034722222,Male,April,Mon,0.903472222222222,4,31,Office to/from Home,0,Micro,36.15,144.6,13.74,194,4
1863689938,43242.925,Female,May,Tue,0.925,16,49,Office to/from Home,35,Prime,61.45,280.8,25.1,367,4
1602919307,43173.0659722222,Male,March,Wed,0.0659722222222222,11,35,Office to/from Home,0,Micro,41.66,166.64,15.83,224.13,1
1412156901,43111.9847222222,Male,January,Thu,0.984722222222222,2,3,Late Night Ride,0,Micro,12.94,51.76,4.92,70,5
1644205959,43186.0138888889,Male,March,Tue,0.0138888888888889,11,33,Office to/from Home,0,Micro,32.74,130.96,12.44,176.14,5
2006579728,43279.4416666667,Male,June,Thu,0.441666666666667,6,48,Office to/from Home,0,Micro,31.41,125.65,11.93,169,3
1494994373,43139.5388888889,Female,February,Thu,0.538888888888889,26,73,Customer/Partner Visit,0,Micro,63.96,255.82,24.32,344,5
1445448311,43122.8965277778,Male,January,Mon,0.896527777777778,23,77,Office to/from Home,0,Micro,64.66,258.64,24.57,348,2
1669704426,43193.8916666667,Male,April,Tue,0.891666666666667,21,42,Office to/from Home,0,Mini,56.96,227.84,21.66,306.46,5
1469156717,43130.8972222222,Male,January,Tue,0.897222222222222,23,65,Office to/from Home,0,Micro,65.88,263.51,25.04,354,2
1743329783,43213.8951388889,Male,April,Mon,0.895138888888889,14,54,Office to/from Home,0,Mini,47.77,191.1,18.16,257,5
1454925080,43125.9347222222,Male,January,Thu,0.934722222222222,4,28,Office to/from Home,0,Mini,26.48,105.92,10.07,142,4
1675908921,43195.9416666667,Male,April,Thu,0.941666666666667,11,38,Office to/from Home,0,Mini,39.2,156.81,14.9,210.91,5
OSN_921547443,43185.9736111111,Female,March,Mon,0.973611111111111,2,5.95,Late Night Ride,0,Play,7.25,29,2.75,39,5
2008663850,43279.9027777778,Male,June,Thu,0.902777777777778,31,88,Office to/from Home,35,Mini,98.48,428.92,39.18,567,4
1743512114,43213.9534722222,Male,April,Mon,0.953472222222222,2,4,Late Night Ride,0,Micro,16.7,66.8,6.35,90,4
1432494223,43118.9048611111,Male,January,Thu,0.904861111111111,11,41,Office to/from Home,0,Prime,47.35,189.4,17.99,255,5
1751218594,43215.8923611111,Female,April,Wed,0.892361111111111,7,49,Office to/from Home,0,Mini,43.88,175.51,16.68,236,4
